_archivo,id_modelo,modelo,referenciaWeb,url,title,price,mainImage,allMainImages,description,desc,desc2
142571143.json,142571143,42409549+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571144.json,142571144,42409549+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571145.json,142571145,42309544+20+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571146.json,142571146,42309544+20+09,42123544 00 01,https://www.hepco-becker.es/protecciones-moto/13794-protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.html,PROTECTOR DE MANOS PARA SUZUKI V-STROM 1050 XT (20-22),"157,80&nbsp;€",https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,"El protector de manos Hepco&Becker protege de manera fiable las manos del conductor y el manillar de la Suzuzi V-Strom 1050 XT (2020-2022). El tubo de acero sólido tiene un diámetro de 12 mm y tiene un acabado recubierto en polvo negro.

Nota: Solo se adapta a motos con el soporte original del manillar.

Características:

> Montaje fácil.

> Incluye: Protectores derecho e izquierdo, kit de montaje y manual.

 > Recubrimiento de polvo negro.

* Si el elevador del manillar está montado, la protección puede no encajar.","REFERENCIA
42123544 00 01",Protector de manillar Hepco&Becker. Construcción sólida de tubos de acero con recubrimiento en polvo. Solo se adapta a los protectores de manos originales de Suzuki.
142571147.json,142571147,42409544+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571148.json,142571148,42409544+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571149.json,142571149,42309522+20+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571150.json,142571150,42409522+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571151.json,142571151,42409522+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571152.json,142571152,42309522+20+09,42123544 00 01,https://www.hepco-becker.es/protecciones-moto/13794-protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.html,PROTECTOR DE MANOS PARA SUZUKI V-STROM 1050 XT (20-22),"157,80&nbsp;€",https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,"El protector de manos Hepco&Becker protege de manera fiable las manos del conductor y el manillar de la Suzuzi V-Strom 1050 XT (2020-2022). El tubo de acero sólido tiene un diámetro de 12 mm y tiene un acabado recubierto en polvo negro.

Nota: Solo se adapta a motos con el soporte original del manillar.

Características:

> Montaje fácil.

> Incluye: Protectores derecho e izquierdo, kit de montaje y manual.

 > Recubrimiento de polvo negro.

* Si el elevador del manillar está montado, la protección puede no encajar.","REFERENCIA
42123544 00 01",Protector de manillar Hepco&Becker. Construcción sólida de tubos de acero con recubrimiento en polvo. Solo se adapta a los protectores de manos originales de Suzuki.
142571153.json,142571153,4230976+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571154.json,142571154,4230976+25+09,640012 00 00,https://www.hepco-becker.es/bolsa-trasera-moto/11441-bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros-4042545524203.html,BOLSA TRASERA UNIVERSAL PEQUEÑA SPORT STAR RACK 15-25 LITROS,"99,00&nbsp;€",https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,"La alternativa a una bolsa de depósito. La Sport Star tiene un aspecto estupendo y no necesita asas ni soportes adicionales.
Dependiendo del modelo, se fija con correas al asiento o a un bastidor trasero.
Con cremallera y correas de compresión, su capacidad puede variar hasta 28 litros, dependiendo de la versión.

Alta calidad.
Tejido robusto.
Volumen variable.
También se puede usar como mochila o bandolera.
Funda protectora contra la lluvia como accesorio recomendable.
Cremallera y correa de compresión variable.

Medidas alto: 33cm; largo: 26cm; ancho: 20 a 33cm.

Capacidad: 15-25 litros.","REFERENCIA
640012 00 00","Bolsa pequeña para soprtes traseros, como el Alurack o Sportracks de entre 15 - 28 litros de capacidad (según modelo)."
142571155.json,142571155,4240976+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571156.json,142571156,4240976+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571157.json,142571157,42309511+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571158.json,142571158,42309511+25+09,640012 00 00,https://www.hepco-becker.es/bolsa-trasera-moto/11441-bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros-4042545524203.html,BOLSA TRASERA UNIVERSAL PEQUEÑA SPORT STAR RACK 15-25 LITROS,"99,00&nbsp;€",https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,"La alternativa a una bolsa de depósito. La Sport Star tiene un aspecto estupendo y no necesita asas ni soportes adicionales.
Dependiendo del modelo, se fija con correas al asiento o a un bastidor trasero.
Con cremallera y correas de compresión, su capacidad puede variar hasta 28 litros, dependiendo de la versión.

Alta calidad.
Tejido robusto.
Volumen variable.
También se puede usar como mochila o bandolera.
Funda protectora contra la lluvia como accesorio recomendable.
Cremallera y correa de compresión variable.

Medidas alto: 33cm; largo: 26cm; ancho: 20 a 33cm.

Capacidad: 15-25 litros.","REFERENCIA
640012 00 00","Bolsa pequeña para soprtes traseros, como el Alurack o Sportracks de entre 15 - 28 litros de capacidad (según modelo)."
142571159.json,142571159,42409511+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571160.json,142571160,42309534+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571161.json,142571161,42409511+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571162.json,142571162,42409534+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571163.json,142571163,42409534+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571164.json,142571164,42309534+25+09,42304584 25 09,https://www.hepco-becker.es/yamaha/14537-672-elevador-de-manillar-para-yamaha-mt-03-2025-.html#/33-color-plata,ELEVADOR DE MANILLAR PARA YAMAHA MT-03 (2025-),"57,70&nbsp;€",https://www.hepco-becker.es/19528-large_default/elevador-de-manillar-para-yamaha-mt-03-2025-.jpg,https://www.hepco-becker.es/19528-large_default/elevador-de-manillar-para-yamaha-mt-03-2025-.jpg,"Mejora la ergonomía de tu Yamaha MT-03 (2025–) con este elevador de manillar de 25 mm de Hepco & Becker, diseñado para proporcionar una postura de conducción más cómoda y relajada.

Este elevador permite una posición de pilotaje más erguida, reduciendo la tensión en muñecas, hombros y espalda. Es ideal tanto para conducción urbana como para trayectos largos, mejorando la comodidad sin afectar al control de la moto.

Está homologado con ABE/TÜV, por lo que no requiere registro adicional. Su instalación es sencilla, aunque se recomienda verificar la longitud de los cables; en algunos casos puede requerirse un adaptador universal de 30 mm.

✔️ Elevación de 25 mm para una postura más natural
✔️ Mejora la ergonomía y reduce la fatiga
✔️ Instalación rápida y sin modificaciones estructurales
✔️ Homologado con ABE – sin trámites adicionales
✔️ Compatible con Yamaha MT-03 (2025–)

Una mejora sencilla, eficaz y legal para ganar confort y control en tu conducción diaria.","REFERENCIA
42304584 25 09",Elevador de manillar 25 mm para Yamaha MT‑03 (2025–): comodidad mejorada con simple ajuste.
142571165.json,142571165,42309535+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571166.json,142571166,42309535+25+09,640012 00 00,https://www.hepco-becker.es/bolsa-trasera-moto/11441-bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros-4042545524203.html,BOLSA TRASERA UNIVERSAL PEQUEÑA SPORT STAR RACK 15-25 LITROS,"99,00&nbsp;€",https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,"La alternativa a una bolsa de depósito. La Sport Star tiene un aspecto estupendo y no necesita asas ni soportes adicionales.
Dependiendo del modelo, se fija con correas al asiento o a un bastidor trasero.
Con cremallera y correas de compresión, su capacidad puede variar hasta 28 litros, dependiendo de la versión.

Alta calidad.
Tejido robusto.
Volumen variable.
También se puede usar como mochila o bandolera.
Funda protectora contra la lluvia como accesorio recomendable.
Cremallera y correa de compresión variable.

Medidas alto: 33cm; largo: 26cm; ancho: 20 a 33cm.

Capacidad: 15-25 litros.","REFERENCIA
640012 00 00","Bolsa pequeña para soprtes traseros, como el Alurack o Sportracks de entre 15 - 28 litros de capacidad (según modelo)."
142571167.json,142571167,42309516+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571168.json,142571168,42309516+25+09,640012 00 00,https://www.hepco-becker.es/bolsa-trasera-moto/11441-bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros-4042545524203.html,BOLSA TRASERA UNIVERSAL PEQUEÑA SPORT STAR RACK 15-25 LITROS,"99,00&nbsp;€",https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,"La alternativa a una bolsa de depósito. La Sport Star tiene un aspecto estupendo y no necesita asas ni soportes adicionales.
Dependiendo del modelo, se fija con correas al asiento o a un bastidor trasero.
Con cremallera y correas de compresión, su capacidad puede variar hasta 28 litros, dependiendo de la versión.

Alta calidad.
Tejido robusto.
Volumen variable.
También se puede usar como mochila o bandolera.
Funda protectora contra la lluvia como accesorio recomendable.
Cremallera y correa de compresión variable.

Medidas alto: 33cm; largo: 26cm; ancho: 20 a 33cm.

Capacidad: 15-25 litros.","REFERENCIA
640012 00 00","Bolsa pequeña para soprtes traseros, como el Alurack o Sportracks de entre 15 - 28 litros de capacidad (según modelo)."
142571170.json,142571170,42359516+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571171.json,142571171,42409516+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571172.json,142571172,42409516+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571173.json,142571173,42459516+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571174.json,142571174,42309554+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571175.json,142571175,42409554+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571179.json,142571179,42309523+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571180.json,142571180,42409523+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571181.json,142571181,42309523+25+09,640012 00 00,https://www.hepco-becker.es/bolsa-trasera-moto/11441-bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros-4042545524203.html,BOLSA TRASERA UNIVERSAL PEQUEÑA SPORT STAR RACK 15-25 LITROS,"99,00&nbsp;€",https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,"La alternativa a una bolsa de depósito. La Sport Star tiene un aspecto estupendo y no necesita asas ni soportes adicionales.
Dependiendo del modelo, se fija con correas al asiento o a un bastidor trasero.
Con cremallera y correas de compresión, su capacidad puede variar hasta 28 litros, dependiendo de la versión.

Alta calidad.
Tejido robusto.
Volumen variable.
También se puede usar como mochila o bandolera.
Funda protectora contra la lluvia como accesorio recomendable.
Cremallera y correa de compresión variable.

Medidas alto: 33cm; largo: 26cm; ancho: 20 a 33cm.

Capacidad: 15-25 litros.","REFERENCIA
640012 00 00","Bolsa pequeña para soprtes traseros, como el Alurack o Sportracks de entre 15 - 28 litros de capacidad (según modelo)."
