_archivo,ean,modelo,url,title,price,mainImage,allMainImages,description,desc,desc2
B0CSKSRYJN.json,B0CSKSRYJN,142596187,https://www.amazon.es/dp/B0CSKSRYJN,"Craghoppers Cartera para Tarjetas Expert Billetera, Negro, Talla única Unisex Adulto",,https://m.media-amazon.com/images/I/81yz8xG98AL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81yz8xG98AL._AC_SL1500_.jpg,,"Package Dimensions ‏ : ‎ 60 x 30 x 30 cm; 6 kg
Date First Available ‏ : ‎ 17 Jan. 2024
Manufacturer ‏ : ‎ Craghoppers
ASIN ‏ : ‎ B0CSKSRYJN
Item model number ‏ : ‎ CR623 BLK ONE
Department ‏ : ‎ Unisex adulto",Cartera simple para tarjetas de viaje. Hecho de poliéster reciclado con un acabado resistente al agua y 4 bolsillos seguros para tarjetas de crédito RFID. Se engancha a un cinturón o bolsillo con el lazo de fijación.
B0CSKSWJFY.json,B0CSKSWJFY,142596205,https://www.amazon.it/dp/B0CSKSWJFY,"Craghoppers Portafoglio da Viaggio Expert, Nero, Etichettalia Unica Unisex-Adulto",,https://m.media-amazon.com/images/I/11Nk70YLSWL._AC_.jpg,https://m.media-amazon.com/images/I/11Nk70YLSWL._AC_.jpg,,"Package Dimensions ‏ : ‎ 60 x 30 x 30 cm; 6 kg
Date First Available ‏ : ‎ 17 Jan. 2024
Manufacturer ‏ : ‎ Craghoppers
ASIN ‏ : ‎ B0CSKSWJFY
Item model number ‏ : ‎ CR624 BLK ONE
Department ‏ : ‎ Unisex - Adulto","Portafoglio da viaggio in tessuto ben costruito con costruzione a più tasche per memorizzare le valute separatamente. Protezione RFID per carte di credito e passaporto. Include portapenne, portachiavi e 7 slot per schede."
B0CTCHV5X1.json,B0CTCHV5X1,142588515,https://www.amazon.es/dp/B0CTCHV5X1,"ACER 27"" Predator XB273KV3 (Null cm (Null Zoll))",€409.00,https://m.media-amazon.com/images/I/81Wd8JdWNLL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81Wd8JdWNLL._AC_SL1500_.jpg,"About this item
UMHX3EE319
› See more product details",,"Get an edge over your opponents with the Acer Predator XB273KV3BMIIPRX 27"" Gaming Monitor. You can adjust visual effects with Dark Boost technology, which delivers detail-rich images even in low-light environments. With this gaming monitor you can choose from three different gaming options with GameView: Action, Racing and Sports."
B0CV17FG25.json,B0CV17FG25,142569540,https://www.amazon.co.uk/dp/B0CV17FG25,Soft Clemmy Sensory Puppy Dog,,https://m.media-amazon.com/images/I/51LqtSlVYOL._AC_SL1024_.jpg,https://m.media-amazon.com/images/I/51LqtSlVYOL._AC_SL1024_.jpg,"About this item
Soft Sensory Clemmy Puppy Dog
Product Type: TOYS_AND_GAMES
Brand: Clementoni
Colour: white
› See more product details",,Soft Clemmy Sensory Puppy Dog
B0CV5S2ZLC.json,B0CV5S2ZLC,142588732,https://www.amazon.es/dp/B0CV5S2ZLC,DIGITUS Wireless Video Extender Kit - 30 m Range - Ultra-HD 4k/30Hz - Transmitter with USB-C Connector and Receiver with HDMI Connector - Point to Point - Plug&Play - Black-Silver,€173.12,https://m.media-amazon.com/images/I/61k2Zm5+bOL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61k2Zm5+bOL._AC_SL1500_.jpg,"Wireless transmission of HDMI signals up to 30 meters (with free view)
Point-to-point connection - 1 sender (source) + 1 receiver (output device)
Supports resolutions up to 4K UHD (2160p/30Hz) - HDMI 2.0/DP1.2 - HDCP 2.2/1.3
Power through a USB-C connection
128-bit AES Encoding - WPA2 Protocol
› See more product details",,
B0CV7KD6L1.json,B0CV7KD6L1,142588733,https://www.amazon.es/dp/B0CV7KD6L1,"DIGITUS DS-55329 Wireless HDMI KVM Extender/HDMI Splitter (1:4) - UHD 4K/30Hz - 150m Range - Receiver Unit for DS-55328 - Loop-out, IR Infrared - HDMI 2.0 and HDCP 2.2",€142.42,https://m.media-amazon.com/images/I/51nRPCWujAL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51nRPCWujAL._AC_SL1500_.jpg,"Point-to-multipoint connection - 1 sender (source) + up to 4 receivers (output devices)
Touch Screen Back Control - compatible with touch panels (via USB connection on receiver)
Radio Transmission Channel: IEEE 802.11.b/g/n/ac - Frequency Band: Dual Band, 2.4/5G
HDMI version: 2.0 - Compression: H.265 - Latency: approx. 100ms
128-bit AES Encoding - Authentication protocol: WPA2 (WPAS-PSK / WPA2-Enterprise)
› See more product details",,
B0CVB2ZV1N.json,B0CVB2ZV1N,140581849,https://www.amazon.es/dp/B0CVB2ZV1N,"AKTIVE - Pleg Alu 4 Pos Chair 51 x 45 x 76 cm with Cushion + Pocket + Handle - Textile, Menorca X1",€89.95,https://m.media-amazon.com/images/I/819RSh2XSXL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/819RSh2XSXL._AC_SL1500_.jpg,"About this item
Folding chair with reclining backrest to take to the beach, measures 51 x 45 x 76 cm
HEAVY DUTY - Made with aluminum and textilene material, weather resistant, withstand a maximum weight of 100kg
MULTIPOSITION - Offers 4 positions to suit postural needs
Style: Red design with ergonomic armrest, cushion and pocket
EASY TO CARRY - Padded carry handles, ergonomic tube, click closure system","Product details
Product Dimensions ‏ : ‎ 67 x 67 x 76 cm; 3 kg
Date First Available ‏ : ‎ 27 Mar. 2021
Manufacturer ‏ : ‎ Aktive
ASIN ‏ : ‎ B0917KMWCW
Item model number ‏ : ‎ 62622
Department ‏ : ‎ unisex_adult
Best Sellers Rank: 6,431 in Sports & Outdoors (See Top 100 in Sports & Outdoors)
19 in Camping Chairs
Customer reviews: 4.3 
4.3 out of 5 stars
    1,179 ratings",
B0CVFN17NS.json,B0CVFN17NS,142588889,https://www.amazon.es/dp/B0CVFN17NS,VGA Palit RTX 3050 6GB KalmX,€200.01,https://m.media-amazon.com/images/I/51ONIS7CWgL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51ONIS7CWgL._AC_SL1500_.jpg,"About this item
Easy to use
Offers optimal and suitable result
Quality Material
› See more product details",,VGA Palit RTX 3050 6GB KalmX
B0CVN7YC2Y.json,B0CVN7YC2Y,142588890,https://www.amazon.es/dp/B0CVN7YC2Y,Palit RTX3050 StormX 6GB DDR6,€206.86,https://m.media-amazon.com/images/I/71fEeSO6W3L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71fEeSO6W3L._AC_SL1500_.jpg,"About this item
Video Card
Model: RTX3050 StormX 6GB DDR6
Built-in fan
› See more product details",,"NVIDIA GeForce RTX 3050 GPU Memory 6GB GDDR6, 128bit, 14Gbps, 1750MHz, 224GB/s, 1552MHz Clock Base, 1777MHz Speed Boost, 1 Axial Fan (90mm) with Zero Fan Mode TDP/TGP 115 W (NVIDIA) DIA), max. 115W Power Connections (Palit), 1 x 6-pin PCIe connections 1 x DVI, 1 x HDMI 2.1, 1 x DisplayPort 1.4a PCIe 4.0 x8 connection. Special features with LHR (Lite Hash Rate), Mini-ITX format (≤185mm) Dual slot total height. Dimensions (L x W x H): 162 x 117 x 40 mm. PCIe card shape. (Full Height) Full Height Slot, 9.1 TFLOPS (FP16) Computing Power, 9.1 TFLOPS (FP32), 0.14 TFLOPS (FP64) Architecture Chip Data Chip Amps (2020 Onwards / Q3) Chip designation GA107-150-A1. Chip configuration 20SM (2560SP/​) 80TMU 32ROP), 20 RT cores, 80 tensor cores, 2MB cache L2 chip manufacturing Samsung 8nm chip size 200mm², monolithic, 8.7 billion transistors with ray tracing chip functions (2nd generation NVIDIA RTD) X), NVIDIA Tensioner (3rd Gen), HDCP 2.3 API Support DirectX 1 2 Ultimate (12_2) /​ CUDA 8.6 /​ Volcano 1.3 /​ OpenCL 3.0 /​ OpenGL 4.6 /​ Shader Model 6.7 Transcoding Engine 1 x NVENC (7th Generation) Generation, max. Sessions: 8), 1 NVDEC (5th generation), H.265 information encoding (4K YUV 4:2:0/​ 4K YUV 4:4:4 /​ 4K lossless/​ 8K /​ support HEVC 10 bit /​ HEVC B Frame support), H.264 (Y264) UV 4:2: 0 /​ YUV 4:4:4 /​ Lossless) Decoding AV1 (8bit /​ 10bit), H.265 (8bit 4:2:0 /​ 10bit 4:2:0 /​ 12bit 4:2:0 /​ 8bit 4:4:4 /​ 10bit 4:4:4:4 :4:4 /​ 4. 12bit 4:4:4), H.264, VP9 (8bit /​ 10bit /​ 12bit), VP8, VC-1, MPEG-2, MPEG-1 multi-GPU"
B0CVRGQWF6.json,B0CVRGQWF6,142587027,https://www.amazon.es/dp/B0CVRGQWF6,"Razer Firefly V2 Pro RGB Backlit Gaming Mouse Pad - Built-in USB Port (15 Zone LED Lighting, Microetched Textured Surface) White",€95.76,https://m.media-amazon.com/images/I/812ov1UQbDL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/812ov1UQbDL._AC_SL1500_.jpg,"About this item
EDGE TO EDGE BACKLIT DESIGN FOR MAXIMUM ILLUMINATION Made for the hardcore RGB enthusiast, the mat's frosted surface catches and amplifies the glare of its powerful LED strip, achieving vivid lighting that extends to every corner of the canvas.
15 ZONE CHROMA LIGHTING - Powered by Razer Chroma RGB: With 16.8 million colors, countless patterns, dynamic in-game lighting effects - experience full RGB customization and deeper immersion with the world's largest lighting ecosystem for gaming devices.
Integrated USB 2.0 port: optimize the connectivity of your wireless mouse: The integrated USB port of the mouse pad allows you to connect the mouse dongle just a few inches away from the mouse, ensuring minimal interference and maximum wireless performance.
【Detachable USB Type-C Cable】To power the mat or charge devices: At the end of a long gaming session, quickly go from powering the mouse pad to charging your wireless mouse or any other USB Type-C device.
Low-friction micro-textured surface: optimized for fast glides and precise tracking: Optimized for optical sensors, the mat surface offers the perfect balance between speed and control, allowing for smooth, fast glides and ultra-precise tracking.
› See more product details",,"Razer Firefly V2 Pro RGB Gaming Mouse Pad Fully Lighted Swipe and swipe into RGB glory on the Razer Firefly V2 Pro, the world's first LED-backlit gaming mouse pad. Equipped with 15 individually customizable lighting zones with Razer Chroma RGB technology, the mat shines as an RGB accessory or as a cutting-edge addition to your RGB combat station."
B0CVVJV5LV.json,B0CVVJV5LV,142579995,https://www.amazon.es/dp/B0CVVJV5LV,PowerColor RX 9070XT Hellhound Spectral White OC 16GB DDR6,€802.56,https://m.media-amazon.com/images/I/71oDJ9R2X8L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71oDJ9R2X8L._AC_SL1500_.jpg,"About this item
GeneralitiesGraphics Engine Radeon RX 9070 XT Triple Slot Design Memory Free Lighting GDDR6 Retail Version Chipset Navi 48 XTXConnections/Interface(s) PCIe 5.0 x16 Power Connection 2x 8-Pin PCIeSpecificationsMemory Size 16GB White Memory Bus 256-bit Special FeaturesCooling 3x Axial Fans (100 mm) Frequency GPU Boost 3010 MHz Memory frequency 20 Gb/s Memory frequency 2500 MHzExternal connectionsHDMI 1x DisplayPort 3xElectrical valuesPower consumption 304 W (TPD)DimensionsWidth 128 mm Depth 327 mm Height 49 mm
› See more product details",,Hellhound Spectral White AMD Radeon RX 9070 XTUnmatched reliability for your gaming experience.The robust yet elegant design in Glacier White brings personality to your setup.
B0CWFR34L7.json,B0CWFR34L7,142579994,https://www.amazon.es/dp/B0CWFR34L7,Powercolor VGA Radeon Hellhound Spectral White RX 9060 XT 16GB GDDR6,€530.38,https://m.media-amazon.com/images/I/71ZGNouYXjL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71ZGNouYXjL._AC_SL1500_.jpg,"About this item
Colour main colourWhitesDimensions/MeasurementsLength/Depth330mmWidth120mmHeight40mmGraphics CardGPUS Series RX 9000 Graphics CardAMD Radeon RX 9060 XT 16GBGPU Series NameAMD Radeon RX 9060 XT 16GBGraphics ChipNavi 44Manufacturing Process4 nmUnits of shading2048Ray Tracing Cores/Ray Accelerators32GPUGDDR6Memory TypeConnection/Slot StandardPCIe 5.0Computing Units32GPU Memory Size (GB)16GPU Memory Interface (Bit)128GPU Memory Bandwidth (GB/s)320Frequency Effective G's memory tiva PU (MHz)
FrequenciesMaximum GPU frequency (base)2220 MHzMaximum GPU frequency (boost)3310 MHzMaximum memory frequency20000 MHzCoolingNumber of graphics card fans3Liquid coolingNoInternal connectionsPower connections required8-Pin PCIe (1x)
External ConnectionsDisplay ConnectionsDisplay Port (2x), HDMI (1x)Expansion SlotsRequired Expansion Slots2 SlotsStandard / SpecificationAdaptive Sync Technology (G-SYNC / FreeSync)AMD FreesyncIAIAAcceleration
› See more product details",,"Thanks to its powerful graphics processor, a very high magnification frequency and advanced technologies, the Radeon RX 9060 XT 16GB is the perfect choice for gamers looking for a good balance between performance and efficiency. With the Sapphire Nitro+ Radeon RX 9060 XT Gaming OC, you'll enjoy smooth gaming in Full HD and WQHD resolution."
B0CWS5D2TB.json,B0CWS5D2TB,142554093,https://www.amazon.co.uk/dp/B0CWS5D2TB,"BABY born Styling Head Artist, Hairdressing Head for Styling with Face Stencil, Pens, Pink Hair and Over 20 Accessories, For Children Aged 3+, 836033 Zapf Creation",£23.79,https://m.media-amazon.com/images/I/71UzlPXfe9L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71UzlPXfe9L._AC_SL1500_.jpg,"About this item
BABY born Styling Head Artist with stencil and markers for colouring and hair styling accessories
Premium quality, beautiful pink hair
Includes decorative pins for the bust and hairband
Comes with over 20 hair accessories including glittery hair ties, hair clips, decorative pins and a comb
Suitable for children aged 3+
› See more product details",,
B0CWYX1J8W.json,B0CWYX1J8W,142577039,https://www.amazon.de/dp/B0CWYX1J8W,Solenoid Valve 12 V TBV Toilet,,https://m.media-amazon.com/images/I/51LodlziQpL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51LodlziQpL._AC_SL1000_.jpg,"About this item
Great product
› See more product details",,Great product
B0CX9876LP.json,B0CX9876LP,142567420,https://www.amazon.co.uk/dp/B0CX9876LP,Puig 21767C Z-Racing Screen Carbon,,https://m.media-amazon.com/images/I/71JACAZvlKL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71JACAZvlKL._AC_SL1500_.jpg,"The Z-RACING line is based on balancing an agressive stance in accordance to your motorcycle, while keeping comfort and functionality for the rider
The aerodinamic protection improvement is of 12.7% (on average with the upper body up) versus the original model and of 61% in the 'racing' position
Designed and manufactured in Barcelona, with the most advanced technologies, with high impact acrylic of 3mm; we come up with a very strong piece, light, durable and with a rounded edge of 2mm (accomplishing the safety control from the German TÜV)
The artificial vision system utilized during the quality control process guarantee that the screens will get to the client in perfect shape
Check compatibility with your motorcycle in the Product Description section
› See more product details",,
B0CY7638WZ.json,B0CY7638WZ,142586653,https://www.amazon.es/dp/B0CY7638WZ,"Crucial BX500 4TB SSD 2.5"" SATA 3",€236.00,https://m.media-amazon.com/images/I/51zhuXxYuRL._AC_SL1080_.jpg,https://m.media-amazon.com/images/I/51zhuXxYuRL._AC_SL1080_.jpg,"About this item
Original Brand
Three-year warranty against manufacturing defects.
› See more product details",,"Add storage to your laptop or desktop computer with the Crucial BX500 SSD, the easiest way to get all the speed of a new computer without the price. Accelerate everything and store up to 4TB of your irreplaceable files with a Crucial BX500 SATA SSD, a speed and security-based drive backed by Crucial's reputation for quality. Even if you've never opened your computer case, fear not, our step-by-step guide guides you through the process to make installation easier."
B0CYTJ32LW.json,B0CYTJ32LW,142605641,https://www.amazon.es/dp/B0CYTJ32LW,Boitier Moyen Tour ATX Zalman I3 Neo aRGB With Panneau Vitré (White),€62.35,https://m.media-amazon.com/images/I/61ACJWtFUJL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/61ACJWtFUJL._AC_SL1000_.jpg,"About this item
8809213766275
i3NeoARGBWhite
› See more product details",,Boitier Moyen Tour ATX Zalman I3 Neo aRGB with glass panneau (white)
B0CYTJYLGP.json,B0CYTJYLGP,142605614,https://www.amazon.co.uk/dp/B0CYTJYLGP,Zalman Alpha2 RGB 360mm Watercooling AIO Kit - 100mm x 100mm x 120mm (Noir) - Compatible with Desktop & Server,£64.99,https://m.media-amazon.com/images/I/514wAjDNYlL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/514wAjDNYlL._AC_SL1000_.jpg,"About this item
8809213764981
ALPHA2A36BLACK","Product Dimensions ‏ : ‎ 10 x 5 x 1.27 cm; 2.63 kg
Date First Available ‏ : ‎ 22 Mar. 2024
Manufacturer ‏ : ‎ Zalman
ASIN ‏ : ‎ B0CYTJYLGP
Item model number ‏ : ‎ ALPHA2 A36 Black
Guaranteed software updates until ‏ : ‎ unknown
Customer reviews: 3.1 
3.1 out of 5 stars
    2 ratings",Kit Watercooling AIO Zalman Alpha2 RGB - 360mm (Noir)
B0CYTKC9Q2.json,B0CYTKC9Q2,142605615,https://www.amazon.co.uk/dp/B0CYTKC9Q2,"Zalman Alpha2 RGB 360mm Watercooling AIO Kit - Blanc, 12V, 29.7dB, Compatible with Desktop & Server, Aluminium & Plastic, 1cm x 1cm x 1E+1cm",,https://m.media-amazon.com/images/I/51f9+5fievL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51f9+5fievL._AC_SL1000_.jpg,"About this item
8809213764998
ALPHA2A36WHITE","Product Dimensions ‏ : ‎ 10 x 5 x 1.27 cm; 2.63 kg
Date First Available ‏ : ‎ 22 Mar. 2024
Manufacturer ‏ : ‎ Zalman
ASIN ‏ : ‎ B0CYTKC9Q2
Item model number ‏ : ‎ ALPHA2 A36 White
Guaranteed software updates until ‏ : ‎ unknown
Customer reviews: 5.0 
5.0 out of 5 stars
    1 rating",Kit Watercooling AIO Zalman Alpha2 RGB - 360mm (Blanc)
B0CYTKJ916.json,B0CYTKJ916,142605621,https://www.amazon.es/dp/B0CYTKJ916,Zalman CNPS13X RGB Fan Processeur (Black),€17.90,https://m.media-amazon.com/images/I/510StmyMDnL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/510StmyMDnL._AC_SL1000_.jpg,"About this item
8809213764233
CNPS13XBLACK
› See more product details",,Zalman CNPS13X RGB Fan Processeur (Black)
B0CYTYF5RX.json,B0CYTYF5RX,142605612,https://www.amazon.co.uk/dp/B0CYTYF5RX,"Zalman Alpha2 RGB 240mm AIO Liquid Cooling Kit - 12V, 29.7dB, Compatible with Desktop, Server",,https://m.media-amazon.com/images/I/41u+KZFZ21L._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/41u+KZFZ21L._AC_SL1000_.jpg,"About this item
8809213763625
ALPHA2A24BLACK","Product Dimensions ‏ : ‎ 10 x 5 x 1.27 cm; 2.05 kg
Date First Available ‏ : ‎ 22 Mar. 2024
Manufacturer ‏ : ‎ Zalman
ASIN ‏ : ‎ B0CYTYF5RX
Item model number ‏ : ‎ ALPHA2 A24 Black
Guaranteed software updates until ‏ : ‎ unknown",Kit Watercooling AIO Zalman Alpha2 RGB - 240mm (Noir)
B0CYV924JF.json,B0CYV924JF,142605613,https://www.amazon.co.uk/dp/B0CYV924JF,Kit Watercooling AIO Zalman Alpha2 RGB - 240mm (Blanc),,https://m.media-amazon.com/images/I/513wL1CUf+L._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/513wL1CUf+L._AC_SL1000_.jpg,"About this item
8809213764592
ALPHA2A24WHITE","Product Dimensions ‏ : ‎ 10 x 5 x 1.27 cm; 2.05 kg
Date First Available ‏ : ‎ 22 Mar. 2024
Manufacturer ‏ : ‎ Zalman
ASIN ‏ : ‎ B0CYV924JF
Item model number ‏ : ‎ ALPHA2 A24 White
Guaranteed software updates until ‏ : ‎ unknown
Customer reviews: 3.0 
3.0 out of 5 stars
    3 ratings",Kit Watercooling AIO Zalman Alpha2 RGB - 240mm (Blanc)
B0CYX72CBJ.json,B0CYX72CBJ,142150603,https://www.amazon.it/dp/B0CYX72CBJ,Bdfhjln 5X 11428570590 per Coope X1 F45 F46 F48 F54 F55 F56 Filtro Olio,€18.53,https://m.media-amazon.com/images/I/51G+vXN5XPL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51G+vXN5XPL._AC_SL1500_.jpg,,,
B0CYX9W3SV.json,B0CYX9W3SV,142150620,https://www.amazon.it/dp/B0CYX9W3SV,"Bdfhjln 2X Scheda di Espansione Anteriore Type-E PCI-E da 2X Un USB3.1 A-Key Gen2, Scheda Riser Connettore Pannello Frontale Un 20 Pin Interna Type-E da 10 Gbps",€45.98,https://m.media-amazon.com/images/I/61DqM3EARxL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61DqM3EARxL._AC_SL1500_.jpg,,,
B0CYXWTH45.json,B0CYXWTH45,142150640,https://www.amazon.de/dp/B0CYXWTH45,Yheonver Walkie Talkie Leder Tasche Fuer UV 5R Tragbare Amateurfunk UV-5R UV-5RA Plus UV-5RE Plus UV-5RB Ronson UV-8R,,https://m.media-amazon.com/images/I/71FfK9k-BFL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71FfK9k-BFL._AC_SL1500_.jpg,,"Product details
Date First Available ‏ : ‎ 2 May 2025
ASIN ‏ : ‎ B0CYXWTH45",
B0CYZNW4MZ.json,B0CYZNW4MZ,141112928,https://www.amazon.es/dp/B0CYZNW4MZ,"XIAOMI TV A Pro 2025 75"" - Smart TV 4K QLED, Google TV, Voice Control, Dolby Vision, Black",€599.00,https://m.media-amazon.com/images/I/71rNgkwJrXL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71rNgkwJrXL._AC_SL1500_.jpg,"About this item
Enjoy an unprecedented visual experience thanks to an innovative frameless design. The exceptional screen-to-body ratio invites you to immerse yourself in a pure, uninterrupted visual experience
QLED 4K visual experience with Dolby Vision technology, which intensifies brightness, contrast and color for ultra-vivid images, while Hollywood's DCI-P3 color gamut ensures accuracy and chromatic authenticity
Google TV simplifies your entertainment by grouping movies, TV shows, and more from all your subscriptions in one place. Discover personalized recommendations, search over 10,000 apps with Google
Control the Xiaomi ecosystem from the comfort of your couch. Whether using Xiaomi Home or saying ""OK Google"", you can control from the video surveillance cameras to the robot vacuum cleaner","Batteries ‏ : ‎ 2 AA batteries required. (included)
Language ‏ : ‎ Spanish
Product Dimensions ‏ : ‎ 42.5 x 166.8 x 102.8 cm; 21.7 kg
Date First Available ‏ : ‎ 30 April 2024
Manufacturer ‏ : ‎ Xiaomi
ASIN ‏ : ‎ B0CYZNW4MZ
Item model number ‏ : ‎ L75MA-SEU
Best Sellers Rank: 2,255 in Electronics (See Top 100 in Electronics)
65 in TVs
Customer reviews: 4.1 
4.1 out of 5 stars
    660 ratings",
B0CZMDMRP8.json,B0CZMDMRP8,142537826,https://www.amazon.es/dp/B0CZMDMRP8,"Cisco Catalyst 1300-48MGP-4X Managed Switch, 32 GE Ports, 16 2.5GE Ports, PoE, 4x10GE SFP+, Limited Lifetime Protection (C1300-48MGP-4X)","€1,856.05",https://m.media-amazon.com/images/I/616G-r1os0L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/616G-r1os0L._AC_SL1500_.jpg,"About this item
SWITCH PORTS: 32 10/100/1000 ports + 16 2.5GE ports + 4 10GE SFP+ (Total PoE power allocation: 740W, PoE, PoE+)
SIMPLE: The intuitive Cisco Business mobile app, local web interface, and Cisco Business Dashboard let you set up, manage and monitor the switch, with step-by-step instructions to install and configure your network in minutes, without the need for IT expertise
IMPROVED SECURITY: IP-MAC port binding detects and blocks deliberate network attacks. First hop security on IPv6 provides unparalleled protection against a wide range of address spoofing and intruder attacks on IPv6 networks.
ENERGY EFFICIENCY: Optimizes energy usage to reduce operating cost. Support IEEE 802.3az Energy Efficient Ethernet Fanless on select models.
PERFECT FOR SMALL BUSINESSES - No subscription or licenses required for use and offers a limited lifetime hardware warranty with 1 year free technical support
› See more product details",,
B0CZMDNRJ2.json,B0CZMDNRJ2,142537805,https://www.amazon.es/dp/B0CZMDNRJ2,"Cisco Catalyst 1300-12XS Managed Switch, 10 10G SPF+ Ports, 2x10GE SFP+ Combo, Limited Lifetime Protection (C1300-12XS)",€635.72,https://m.media-amazon.com/images/I/71WNmnAV92L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71WNmnAV92L._AC_SL1500_.jpg,"About this item
SWITCH PORTS - 10 SPF+ 10G ports + 2 SFP+/copper 10GE combo ports + 1 GE management port
SIMPLE: The intuitive Cisco Business mobile app, local web interface, and Cisco Business Dashboard let you set up, manage and monitor the switch, with step-by-step instructions to install and configure your network in minutes, without the need for IT expertise
IMPROVED SECURITY: IP-MAC port binding detects and blocks deliberate network attacks. First hop security on IPv6 provides unparalleled protection against a wide range of address spoofing and intruder attacks on IPv6 networks.
ENERGY EFFICIENCY: Optimizes energy usage to reduce operating cost. Support IEEE 802.3az Energy Efficient Ethernet Fanless on select models.
PERFECT FOR SMALL BUSINESSES - No subscription or licenses required for use and offers a limited lifetime hardware warranty with 1 year free technical support
› See more product details",,
B0CZMFW18C.json,B0CZMFW18C,142537831,https://www.amazon.es/dp/B0CZMFW18C,"Cisco Catalyst 1300-12XT-2X 12-Port 10G Copper Managed Switch, 2x10GE SFP+, Limited Lifetime Protection (C1300-12XT-2X)","€1,199.99",https://m.media-amazon.com/images/I/71Qu9wKWxQL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71Qu9wKWxQL._AC_SL1500_.jpg,"About this item
SWITCH PORTS: 12 copper 10G ports + 2 10GE SFP+ + 1 GE management port
SIMPLE: The intuitive Cisco Business mobile app, local web interface, and Cisco Business Dashboard let you set up, manage and monitor the switch, with step-by-step instructions to install and configure your network in minutes, without the need for IT expertise
IMPROVED SECURITY: IP-MAC port binding detects and blocks deliberate network attacks. First hop security on IPv6 provides unparalleled protection against a wide range of address spoofing and intruder attacks on IPv6 networks.
ENERGY EFFICIENCY: Optimizes energy usage to reduce operating cost. Support IEEE 802.3az Energy Efficient Ethernet Fanless on select models.
PERFECT FOR SMALL BUSINESSES - No subscription or licenses required for use and offers a limited lifetime hardware warranty with 1 year free technical support
› See more product details",,
B0CZMJDR1Y.json,B0CZMJDR1Y,142537800,https://www.amazon.es/dp/B0CZMJDR1Y,"Cisco Catalyst 1300-16XTS 8-Port 10G Copper Managed Switch, 8x10GE SFP+, Limited Lifetime Protection (C1300-16XTS)","€1,167.82",https://m.media-amazon.com/images/I/71zhiQ9I3KL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71zhiQ9I3KL._AC_SL1500_.jpg,"About this item
SWITCH PORTS: 8 copper 10G ports + 8 10GE SFP+ ports + 1 GE management port
SIMPLE: The intuitive Cisco Business mobile app, local web interface, and Cisco Business Dashboard let you set up, manage and monitor the switch, with step-by-step instructions to install and configure your network in minutes, without the need for IT expertise
IMPROVED SECURITY: IP-MAC port binding detects and blocks deliberate network attacks. First hop security on IPv6 provides unparalleled protection against a wide range of address spoofing and intruder attacks on IPv6 networks.
ENERGY EFFICIENCY: Optimizes energy usage to reduce operating cost. Support IEEE 802.3az Energy Efficient Ethernet Fanless on select models.
PERFECT FOR SMALL BUSINESSES - No subscription or licenses required for use and offers a limited lifetime hardware warranty with 1 year free technical support
› See more product details",,
